bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
0.032517356137204294,1.509027719179164,10000,20260914,5,4.423486924491623,0.6486821597317768,0.0,geometry_reid_hungarian,AssA,-0.14501040484368843,legacy12,12,deepocsort,3,4
0.015313326896276923,0.6298398770329284,10000,20260914,5,1.804107901987468,0.2756487476284333,0.0,geometry_reid_hungarian,HOTA,-0.064396509774852,legacy12,12,deepocsort,3,4
0.0799640734979925,1.7964977073435815,10000,20260914,5,5.4054054054054035,0.7795304030364912,0.0,geometry_reid_hungarian,IDF1,-0.1476741324144797,legacy12,12,deepocsort,4,3
-9.416666666666666,-2.25,10000,20260914,7,0.0,-5.583333333333333,-3.0,geometry_reid_hungarian,IDSW,-19.0,legacy12,12,deepocsort,5,0
0.0,0.13400810450412592,10000,20260914,2,0.4733520567107661,0.04728104988911438,0.0,aflink_official,AssA,0.0,legacy12,12,ocsort,10,0
0.0,0.06640631650842188,10000,20260914,2,0.24142769592837965,0.023143670923861787,0.0,aflink_official,HOTA,0.0,legacy12,12,ocsort,10,0
0.0,0.077604707618726,10000,20260914,2,0.24198427102238185,0.028719675850097087,0.0,aflink_official,IDF1,0.0,legacy12,12,ocsort,10,0
-0.4166666666666667,0.0,10000,20260914,2,0.0,-0.16666666666666666,0.0,aflink_official,IDSW,-1.0,legacy12,12,ocsort,10,0
0.8707930349512153,3.5980768701081804,10000,20260914,9,7.370032527618164,2.1127500087991464,1.3151215289772633,com3d_reciprocal_guard,AssA,0.0,legacy12,12,ocsort,3,0
0.4023998776386535,1.3590033213868706,10000,20260914,9,2.499219641426526,0.8565159281884743,0.6542846812745324,com3d_reciprocal_guard,HOTA,0.0,legacy12,12,ocsort,3,0
1.1067048711023497,2.975691668102931,10000,20260914,9,5.882352941176472,1.9706420963658562,2.0178477021202283,com3d_reciprocal_guard,IDF1,0.0,legacy12,12,ocsort,3,0
-38.166666666666664,-13.166666666666666,10000,20260914,9,0.0,-25.0,-21.5,com3d_reciprocal_guard,IDSW,-67.0,legacy12,12,ocsort,3,0
0.7178968989329576,3.714422244267662,10000,20260914,8,7.713622449398384,2.05530721499994,1.2375371062383174,geometry_greedy,AssA,-0.14609224335111115,legacy12,12,ocsort,3,1
0.31754948493824586,1.3774057474414534,10000,20260914,8,2.875279009745366,0.8047131728069102,0.5539793395941253,geometry_greedy,HOTA,-0.10452454432054736,legacy12,12,ocsort,3,1
1.1090954630609597,3.2510827755775273,10000,20260914,9,6.862745098039217,2.0730107032493224,2.122803032016696,geometry_greedy,IDF1,0.0,legacy12,12,ocsort,3,0
-44.083333333333336,-15.083333333333334,10000,20260914,9,0.0,-28.833333333333332,-20.5,geometry_greedy,IDSW,-78.0,legacy12,12,ocsort,3,0
1.24125237468936,4.42769061705483,10000,20260914,9,7.713622449398384,2.726231625441066,1.8111115090933616,geometry_reid_hungarian,AssA,0.0,legacy12,12,ocsort,3,0
0.5442831080897127,1.782913236273264,10000,20260914,9,2.9855086060554683,1.1324298073718777,0.892249845550193,geometry_reid_hungarian,HOTA,0.0,legacy12,12,ocsort,3,0
1.509185069446421,3.7532514551558585,10000,20260914,9,6.862745098039217,2.5963232875312356,2.7677903982437755,geometry_reid_hungarian,IDF1,0.0,legacy12,12,ocsort,3,0
-53.333333333333336,-18.58125000000003,10000,20260914,9,0.0,-35.25,-29.0,geometry_reid_hungarian,IDSW,-85.0,legacy12,12,ocsort,3,0
