class_name,component_guard_rejections,family,guard_and_no_guard_outputs_identical,input_duplicate_frame_identity_count,maximum_indegree,maximum_outdegree,proposal_cycle_present,protocol,reciprocal_proposal_count,sequence,strict_time_order_violations,temporal_candidate_count,tracker
bike,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,deepocsort
pedestrian,0,legacy12,True,0,1,1,False,official_detector,9,data30-5,0,376,bytetrack
pedestrian,0,legacy12,True,0,1,1,False,official_detector,12,data30-5,0,253,ocsort
pedestrian,0,legacy12,True,0,1,1,False,official_detector,2,data30-5,0,246,deepocsort
van,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,bytetrack
van,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,ocsort
van,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,deepocsort
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,bytetrack
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,ocsort
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,deepocsort
bus,0,legacy12,True,0,1,1,False,official_detector,3,data30-5,0,21,bytetrack
bus,0,legacy12,True,0,1,1,False,official_detector,1,data30-5,0,12,ocsort
bus,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,3,deepocsort
tricycle,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,bytetrack
tricycle,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,ocsort
tricycle,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,deepocsort
awning-bike,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,bytetrack
awning-bike,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,ocsort
awning-bike,0,legacy12,True,0,0,0,False,official_detector,0,data30-5,0,0,deepocsort
car,0,legacy12,True,0,1,1,False,official_detector,5,data30-9,0,166,bytetrack
car,0,legacy12,True,0,1,1,False,official_detector,4,data30-9,0,264,ocsort
car,0,legacy12,True,0,1,1,False,official_detector,1,data30-9,0,75,deepocsort
bike,0,legacy12,True,0,1,1,False,official_detector,2,data30-9,0,61,bytetrack
bike,0,legacy12,True,0,1,1,False,official_detector,4,data30-9,0,93,ocsort
bike,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,17,deepocsort
pedestrian,0,legacy12,True,0,1,1,False,official_detector,4,data30-9,0,519,bytetrack
pedestrian,0,legacy12,True,0,1,1,False,official_detector,49,data30-9,0,4185,ocsort
pedestrian,0,legacy12,True,0,1,1,False,official_detector,6,data30-9,0,1085,deepocsort
van,0,legacy12,True,0,1,1,False,official_detector,2,data30-9,0,40,bytetrack
van,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,40,ocsort
van,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,7,deepocsort
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,bytetrack
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,ocsort
truck,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,deepocsort
bus,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,bytetrack
bus,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,ocsort
bus,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,deepocsort
tricycle,0,legacy12,True,0,1,1,False,official_detector,1,data30-9,0,6,bytetrack
tricycle,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,3,ocsort
tricycle,0,legacy12,True,0,0,0,False,official_detector,0,data30-9,0,0,deepocsort
awning-bike,0,legacy12,True,0,1,1,False,official_detector,29,data30-9,0,1373,bytetrack
awning-bike,0,legacy12,True,0,1,1,False,official_detector,19,data30-9,0,720,ocsort
awning-bike,0,legacy12,True,0,1,1,False,official_detector,3,data30-9,0,72,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data23-1,0,62,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,1,data23-1,0,74,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,44,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,5,data23-1,0,28,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,2,data23-1,0,13,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,1,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data23-1,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,13,data24-1,0,636,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,4,data24-1,0,444,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,6,data24-1,0,323,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,23,data24-1,0,360,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,3,data24-1,0,53,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,12,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,107,data24-1,0,6091,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,25,data24-1,0,348,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,54,data24-1,0,3525,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,4,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,3,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,43,data24-1,0,1033,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,7,data24-1,0,189,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data24-1,0,36,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,2,data27-1,0,24,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,1,data27-1,0,7,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,3,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
truck,0,confirmation38,True,0,1,1,False,official_detector,2,data27-1,0,6,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,3,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,1,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data27-1,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,14,data31-1,0,479,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,6,data31-1,0,169,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,10,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data31-1,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,48,data33-1,0,1663,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,9,data33-1,0,194,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,8,data33-1,0,99,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,1,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data33-1,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,9,data34-1,0,97,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,8,data34-1,0,56,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,259,data34-1,0,60114,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,80,data34-1,0,4064,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,74,data34-1,0,4712,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data34-1,0,1,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-1,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data34-2,0,1,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,1,data34-2,0,4,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,24,data34-2,0,2303,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,10,data34-2,0,195,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,8,data34-2,0,395,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data34-2,0,1,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-2,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data34-3,0,6,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,1,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data34-3,0,6,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,48,data34-3,0,9358,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,60,data34-3,0,10151,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,34,data34-3,0,3490,deepocsort
van,0,confirmation38,True,0,1,1,False,official_detector,1,data34-3,0,5,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,3,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,bytetrack
truck,0,confirmation38,True,0,1,1,False,official_detector,1,data34-3,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,official_detector,2,data34-3,0,9,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data34-3,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,8,data36-10,0,499,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,3,data36-10,0,416,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data36-10,0,377,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,3,data36-10,0,9,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,2,data36-10,0,11,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,5,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,189,data36-10,0,35521,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,105,data36-10,0,12413,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,106,data36-10,0,16052,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,2,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,official_detector,1,data36-10,0,1,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,3,data36-10,0,54,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,6,data36-10,0,71,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-10,0,8,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,8,data36-11,0,777,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,575,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data36-11,0,503,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,4,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-11,0,8,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,5,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,30,data36-11,0,4576,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,102,data36-11,0,22388,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,37,data36-11,0,6583,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,5,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,3,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,2,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,8,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,3,data36-11,0,21,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-11,0,1,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,16,data36-12,0,976,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,9,data36-12,0,624,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,314,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,2,data36-12,0,35,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-12,0,9,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,2,data36-12,0,35,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,7,data36-12,0,94,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,1,data36-12,0,42,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,4,bytetrack
van,0,confirmation38,True,0,1,1,False,official_detector,1,data36-12,0,9,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,4,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,2,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,6,data36-12,0,37,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,5,data36-12,0,24,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-12,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,7,data36-13,0,308,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,5,data36-13,0,207,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,2,data36-13,0,49,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-13,0,13,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-13,0,11,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,7,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,6,data36-13,0,133,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,9,data36-13,0,135,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,1,data36-13,0,30,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,bytetrack
