dataset,split,protocol,data_role,input,sequence,tracker,method,internal_method,parent_method,IDF1,delta_IDF1_vs_None,delta_IDF1_vs_parent,AssA,delta_AssA_vs_None,delta_AssA_vs_parent,IDSW,delta_IDSW_vs_None,delta_IDSW_vs_parent
MMOT,test,official_detector,exposed exploratory retest,official detector,data48-1,ocsort,H,cost_h,None,11.949685534591195,6.289308176100628,6.289308176100628,17.508263796227794,5.507077136481655,5.507077136481655,0,-20,-20
MMOT,test,official_detector,exposed exploratory retest,official detector,data48-1,ocsort,H+V,cost_h_full_reassign,H,11.949685534591195,6.289308176100628,0.0,17.508263796227794,5.507077136481655,0.0,0,-20,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data48-1,ocsort,P-G,path_g,None,11.949685534591195,6.289308176100628,6.289308176100628,17.508263796227794,5.507077136481655,5.507077136481655,0,-20,-20
MMOT,test,official_detector,exposed exploratory retest,official detector,data48-1,ocsort,P-G+V,path_g_full_reassign,P-G,11.949685534591195,6.289308176100628,0.0,17.508263796227794,5.507077136481655,0.0,0,-20,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,None,no_refinement,None,50.11346444780636,0.0,0.0,44.96937817343672,0.0,0.0,142,0,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,v1,ace_v1,None,51.96671709531013,1.8532526475037727,1.8532526475037727,47.30651912576864,2.3371409523319144,2.3371409523319144,124,-18,-18
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,H,cost_h,None,51.96671709531013,1.8532526475037727,1.8532526475037727,47.37485263698763,2.4054744635509095,2.4054744635509095,124,-18,-18
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,H+V,cost_h_full_reassign,H,51.96671709531013,1.8532526475037727,0.0,47.4990186616149,2.529640488178174,0.12416602462726445,124,-18,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,P-G,path_g,None,51.96671709531013,1.8532526475037727,1.8532526475037727,47.37485263698763,2.4054744635509095,2.4054744635509095,124,-18,-18
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,bytetrack,P-G+V,path_g_full_reassign,P-G,51.96671709531013,1.8532526475037727,0.0,47.4990186616149,2.529640488178174,0.12416602462726445,124,-18,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,None,no_refinement,None,66.76347794518061,0.0,0.0,85.05629893148348,0.0,0.0,12,0,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,v1,ace_v1,None,67.27173715737884,0.5082592121982259,0.5082592121982259,85.88559983000756,0.8293008985240817,0.8293008985240817,8,-4,-4
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,H,cost_h,None,67.30804138682156,0.5445634416409462,0.5445634416409462,85.96567714780106,0.9093782163175774,0.9093782163175774,7,-5,-5
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,H+V,cost_h_full_reassign,H,67.30804138682156,0.5445634416409462,0.0,85.96567714780106,0.9093782163175774,0.0,7,-5,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,P-G,path_g,None,67.30804138682156,0.5445634416409462,0.5445634416409462,85.96567714780106,0.9093782163175774,0.9093782163175774,7,-5,-5
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,deepocsort,P-G+V,path_g_full_reassign,P-G,67.30804138682156,0.5445634416409462,0.0,85.96567714780106,0.9093782163175774,0.0,7,-5,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,None,no_refinement,None,43.05555555555556,0.0,0.0,48.02055255101641,0.0,0.0,76,0,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,v1,ace_v1,None,44.97549019607843,1.9199346405228752,1.9199346405228752,50.94019447028112,2.9196419192647127,2.9196419192647127,67,-9,-9
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,H,cost_h,None,45.46568627450981,2.4101307189542496,2.4101307189542496,51.833200424881774,3.812647873865366,3.812647873865366,64,-12,-12
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,H+V,cost_h_full_reassign,H,45.46568627450981,2.4101307189542496,0.0,52.10788172068308,4.087329169666674,0.27468129580130807,64,-12,0
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,P-G,path_g,None,45.46568627450981,2.4101307189542496,2.4101307189542496,51.833200424881774,3.812647873865366,3.812647873865366,64,-12,-12
MMOT,test,official_detector,exposed exploratory retest,official detector,data49-2,ocsort,P-G+V,path_g_full_reassign,P-G,45.46568627450981,2.4101307189542496,0.0,52.10788172068308,4.087329169666674,0.27468129580130807,64,-12,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,None,no_refinement,None,81.70320404721754,0.0,0.0,74.56894942662198,0.0,0.0,89,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,v1,ace_v1,None,82.46205733558179,0.75885328836425,0.75885328836425,74.76238228086059,0.19343285423860834,0.19343285423860834,77,-12,-12
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,H,cost_h,None,82.63069139966274,0.9274873524451976,0.9274873524451976,74.98050963357471,0.41156020695272844,0.41156020695272844,71,-18,-18
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,H+V,cost_h_full_reassign,H,82.46205733558179,0.75885328836425,-0.1686340640809476,74.8127738227579,0.24382439613592055,-0.16773581081680788,71,-18,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,P-G,path_g,None,82.63069139966274,0.9274873524451976,0.9274873524451976,74.83092173558448,0.26197230896249835,0.26197230896249835,72,-17,-17
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,bytetrack,P-G+V,path_g_full_reassign,P-G,82.46205733558179,0.75885328836425,-0.1686340640809476,74.77211574638233,0.20316631976034216,-0.058805989202156184,73,-16,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,None,no_refinement,None,95.10319708619991,0.0,0.0,94.4556344365594,0.0,0.0,3,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,v1,ace_v1,None,96.2363415621206,1.1331444759206875,1.1331444759206875,96.15847249999845,1.70283806343906,1.70283806343906,2,-1,-1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,H,cost_h,None,96.2363415621206,1.1331444759206875,1.1331444759206875,96.15847249999845,1.70283806343906,1.70283806343906,2,-1,-1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,H+V,cost_h_full_reassign,H,96.2363415621206,1.1331444759206875,0.0,96.15847249999845,1.70283806343906,0.0,2,-1,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,P-G,path_g,None,96.2363415621206,1.1331444759206875,1.1331444759206875,96.15847249999845,1.70283806343906,1.70283806343906,2,-1,-1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,deepocsort,P-G+V,path_g_full_reassign,P-G,96.2363415621206,1.1331444759206875,0.0,96.15847249999845,1.70283806343906,0.0,2,-1,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,None,no_refinement,None,75.0339827820571,0.0,0.0,77.32972948804931,0.0,0.0,44,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,v1,ace_v1,None,75.30584503851382,0.27186225645672835,0.27186225645672835,77.36498927855459,0.03525979050527894,0.03525979050527894,39,-5,-5
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,H,cost_h,None,75.39646579066607,0.36248300860897587,0.36248300860897587,77.38958663734778,0.059857149298466084,0.059857149298466084,36,-8,-8
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,H+V,cost_h_full_reassign,H,75.39646579066607,0.36248300860897587,0.0,77.37433340074176,0.044603912692451786,-0.015253236606014298,38,-6,2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,P-G,path_g,None,75.39646579066607,0.36248300860897587,0.36248300860897587,77.37433340074176,0.044603912692451786,0.044603912692451786,38,-6,-6
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data23-1,ocsort,P-G+V,path_g_full_reassign,P-G,75.39646579066607,0.36248300860897587,0.0,77.37433340074176,0.044603912692451786,0.0,38,-6,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,None,no_refinement,None,51.023676083724126,0.0,0.0,50.40660245714715,0.0,0.0,1045,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,v1,ace_v1,None,54.6265583895688,3.6028823058446733,3.6028823058446733,52.62357036533301,2.2169679081858575,2.2169679081858575,742,-303,-303
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,H,cost_h,None,55.061191810591325,4.037515726867198,4.037515726867198,52.892539107874825,2.4859366507276732,2.4859366507276732,701,-344,-344
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,H+V,cost_h_full_reassign,H,54.85531282168592,3.8316367379617944,-0.20587898890540401,52.82811787516174,2.421515418014586,-0.0644212327130873,711,-334,10
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,P-G,path_g,None,54.90106370810934,3.8773876243852143,3.8773876243852143,52.85560929589843,2.4490068387512807,2.4490068387512807,707,-338,-338
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,bytetrack,P-G+V,path_g_full_reassign,P-G,54.84387510008006,3.820199016355936,-0.0571886080292785,52.826299568619326,2.419697111472175,-0.029309727279105857,714,-331,7
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,None,no_refinement,None,75.1922091235264,0.0,0.0,76.04929938496322,0.0,0.0,243,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,v1,ace_v1,None,76.50435674013326,1.3121476166068646,1.3121476166068646,76.8909014986041,0.8416021136408744,0.8416021136408744,176,-67,-67
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,H,cost_h,None,78.40082009226037,3.2086109687339786,3.2086109687339786,78.22504851723737,2.1757491322741487,2.1757491322741487,142,-101,-101
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,H+V,cost_h_full_reassign,H,77.28344438749359,2.0912352639671923,-1.1173757047667863,77.45523275487427,1.4059333699110539,-0.7698157623630948,157,-86,15
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,P-G,path_g,None,77.52947206560738,2.337262942080983,2.337262942080983,77.63141227560382,1.5821128906406017,1.5821128906406017,147,-96,-96
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,deepocsort,P-G+V,path_g_full_reassign,P-G,77.37570476678627,2.1834956432598744,-0.1537672988211085,77.50237278750545,1.4530734025422305,-0.12903948809837118,155,-88,8
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,None,no_refinement,None,48.202741143004914,0.0,0.0,61.110810628924824,0.0,0.0,254,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,v1,ace_v1,None,48.79751745539178,0.5947763123868626,0.5947763123868626,61.693631528217075,0.5828208992922512,0.5828208992922512,214,-40,-40
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,H,cost_h,None,49.01732609257823,0.814584949573316,0.814584949573316,61.859322607306865,0.7485119783820409,0.7485119783820409,208,-46,-46
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,H+V,cost_h_full_reassign,H,49.00439617274373,0.8016550297388179,-0.012929919834498094,61.858622028275725,0.7478113993509012,-0.0007005790311396254,209,-45,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,P-G,path_g,None,49.01732609257823,0.814584949573316,0.814584949573316,61.859322607306865,0.7485119783820409,0.7485119783820409,208,-46,-46
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data24-1,ocsort,P-G+V,path_g_full_reassign,P-G,49.00439617274373,0.8016550297388179,-0.012929919834498094,61.858622028275725,0.7478113993509012,-0.0007005790311396254,209,-45,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,None,no_refinement,None,35.294117647058826,0.0,0.0,29.221354800918657,0.0,0.0,20,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,v1,ace_v1,None,38.23529411764706,2.941176470588232,2.941176470588232,32.398531027449714,3.1771762265310564,3.1771762265310564,18,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,H,cost_h,None,38.23529411764706,2.941176470588232,2.941176470588232,32.398531027449714,3.1771762265310564,3.1771762265310564,18,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,H+V,cost_h_full_reassign,H,38.23529411764706,2.941176470588232,0.0,32.398531027449714,3.1771762265310564,0.0,18,-2,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,P-G,path_g,None,38.23529411764706,2.941176470588232,2.941176470588232,32.398531027449714,3.1771762265310564,3.1771762265310564,18,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,bytetrack,P-G+V,path_g_full_reassign,P-G,38.23529411764706,2.941176470588232,0.0,32.398531027449714,3.1771762265310564,0.0,18,-2,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,None,no_refinement,None,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,v1,ace_v1,None,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,H,cost_h,None,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,H+V,cost_h_full_reassign,H,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,P-G,path_g,None,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,deepocsort,P-G+V,path_g_full_reassign,P-G,72.78287461773701,0.0,0.0,77.61188764723649,0.0,0.0,5,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,None,no_refinement,None,16.8141592920354,0.0,0.0,18.36037993014737,0.0,0.0,4,0,0
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,v1,ace_v1,None,18.58407079646018,1.7699115044247797,1.7699115044247797,18.941775278984583,0.5813953488372121,0.5813953488372121,2,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,H,cost_h,None,18.58407079646018,1.7699115044247797,1.7699115044247797,18.941775278984583,0.5813953488372121,0.5813953488372121,2,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,H+V,cost_h_full_reassign,H,17.699115044247787,0.8849557522123881,-0.8849557522123916,18.554178379759776,0.19379844961240522,-0.3875968992248069,3,-1,1
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,P-G,path_g,None,18.58407079646018,1.7699115044247797,1.7699115044247797,18.941775278984583,0.5813953488372121,0.5813953488372121,2,-2,-2
MMOT,test,oracle_aabb,exposed exploratory retest,oracle AABB,data27-1,ocsort,P-G+V,path_g_full_reassign,P-G,17.699115044247787,0.8849557522123881,-0.8849557522123916,18.554178379759776,0.19379844961240522,-0.3875968992248069,3,-1,1
