dataset,protocol,data_role,sequence,tracker,contrast,description,baseline,treatment,tau_a,tau_m,gt_used_by_linker_or_verifier,gt_use,baseline_HOTA,treatment_HOTA,delta_HOTA,baseline_AssA,treatment_AssA,delta_AssA,baseline_IDF1,treatment_IDF1,delta_IDF1,baseline_IDSW,treatment_IDSW,delta_IDSW,baseline_accepted_links,baseline_accepted_correct,baseline_accepted_false,baseline_accepted_unknown,treatment_accepted_links,treatment_accepted_correct,treatment_accepted_false,treatment_accepted_unknown
MMOT,official_detector,exposed_exploratory_retest,data28-4,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,8.736787364802243,8.736787364802243,0.0,14.369512872043233,14.369512872043233,0.0,4.878048780487805,4.878048780487805,0.0,9,9,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data28-4,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,4.643489632279759,4.643489632279759,0.0,13.123718386876279,13.123718386876279,0.0,1.694915254237288,1.694915254237288,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data28-5,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,6.758545504181974,6.758545504181974,0.0,11.173032734913745,11.173032734913745,0.0,7.253886010362693,7.253886010362693,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data28-5,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,18.9137249412811,18.636144136819905,-0.27758080446119493,24.321125648348136,23.6125734059664,-0.7085522423817352,22.52252252252252,21.62162162162162,-0.9009009009009006,6,7,1,8,1,1,6,7,1,0,6
MMOT,official_detector,exposed_exploratory_retest,data28-5,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,13.814232477913018,13.438173109594178,-0.37605936831884,21.133105641801777,20.006238565686576,-1.1268670761152002,14.705882352941178,13.725490196078432,-0.9803921568627452,5,6,1,9,1,1,7,8,1,0,7
MMOT,official_detector,exposed_exploratory_retest,data28-6,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,3.5541381917311052,3.5541381917311052,0.0,7.781144354404755,7.781144354404755,0.0,2.785515320334262,2.785515320334262,0.0,1,1,0,2,0,0,2,2,0,0,2
MMOT,official_detector,exposed_exploratory_retest,data28-6,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data28-6,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,11.766755035738349,11.766755035738349,0.0,61.9047619047619,61.9047619047619,0.0,4.678362573099415,4.678362573099415,0.0,0,0,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data30-10,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,51.7790288510453,51.84631842041375,0.0672895693684552,69.08771855205478,69.2654516156263,0.17773306357152308,59.784592917123035,59.87586710478276,0.09127418765972806,123,122,-1,69,1,1,67,68,1,1,66
MMOT,official_detector,exposed_exploratory_retest,data30-10,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,63.01918724844725,63.01918724844725,0.0,80.73132679347864,80.73132679347864,0.0,72.33208319127174,72.33208319127174,0.0,11,11,0,26,0,0,26,26,0,0,26
MMOT,official_detector,exposed_exploratory_retest,data30-10,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,54.915426481379285,54.91500156887131,-0.0004249125079738292,78.22405068172084,78.22288260806953,-0.0011680736513142165,58.41125909133843,58.41125909133843,0.0,54,54,0,95,5,1,89,94,5,1,88
MMOT,official_detector,exposed_exploratory_retest,data30-2,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,37.831646067121056,37.79794706551583,-0.03369900160522832,42.83027406049684,42.754534516242984,-0.07573954425385665,45.77517634699084,45.77517634699084,0.0,349,350,1,108,6,0,102,105,6,0,99
MMOT,official_detector,exposed_exploratory_retest,data30-2,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,62.980222195069814,62.980222195069814,0.0,77.69185024558254,77.69185024558254,0.0,74.77052189876737,74.77052189876737,0.0,16,16,0,24,0,0,24,24,0,0,24
MMOT,official_detector,exposed_exploratory_retest,data30-2,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,32.503355131958635,32.359351317595284,-0.14400381436335152,44.743092318003704,44.338086016023645,-0.40500630198005894,36.372968349016254,36.201881950384944,-0.17108639863131003,79,81,2,90,29,4,57,89,28,5,56
MMOT,official_detector,exposed_exploratory_retest,data30-3,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,27.885360489180634,27.890430295646524,0.005069806465890281,27.002378687228795,27.012028363987827,0.009649676759032388,32.68301413996778,32.71881152675854,0.03579738679076172,256,259,3,181,2,1,178,180,2,1,177
MMOT,official_detector,exposed_exploratory_retest,data30-3,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,58.8870916693151,58.8870916693151,0.0,72.51739146724707,72.51739146724707,0.0,73.86589277531695,73.86589277531695,0.0,17,17,0,15,0,1,14,15,0,1,14
MMOT,official_detector,exposed_exploratory_retest,data30-3,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,24.02239400879923,24.021079277576195,-0.00131473122303305,25.28737249651265,25.284711113270863,-0.0026613832417865524,25.569671304698527,25.569671304698527,0.0,154,154,0,129,12,8,109,129,12,8,109
MMOT,official_detector,exposed_exploratory_retest,data30-4,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,34.2821876340529,34.26766788632574,-0.01451974772716369,29.723757560612047,29.699106188595948,-0.02465137201609835,38.735014468788755,38.528317486564696,-0.2066969822240594,216,216,0,58,2,3,53,56,2,3,51
MMOT,official_detector,exposed_exploratory_retest,data30-4,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,67.28857089448722,67.28857089448722,0.0,78.84152842148772,78.84152842148772,0.0,80.51612903225806,80.51612903225806,0.0,15,15,0,23,1,0,22,23,1,0,22
MMOT,official_detector,exposed_exploratory_retest,data30-4,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,31.728820372504718,31.728820372504718,0.0,28.44976610765027,28.44976610765027,0.0,32.7714093054619,32.7714093054619,0.0,137,137,0,36,6,7,23,36,6,7,23
MMOT,official_detector,exposed_exploratory_retest,data30-5,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,40.528670367090704,40.528670367090704,0.0,66.80863643219223,66.80863643219223,0.0,44.47552447552447,44.47552447552447,0.0,19,19,0,18,2,0,16,18,2,0,16
MMOT,official_detector,exposed_exploratory_retest,data30-5,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,52.96408340546562,52.96408340546562,0.0,73.30973222240267,73.30973222240267,0.0,63.696775781442284,63.696775781442284,0.0,3,3,0,2,0,0,2,2,0,0,2
MMOT,official_detector,exposed_exploratory_retest,data30-5,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,44.31674297402376,44.267364787775506,-0.04937818624825496,75.43809139933816,75.27316010862754,-0.1649312907106264,44.69114716766296,44.46342157699972,-0.2277255906632405,8,12,4,25,4,0,21,25,4,0,21
MMOT,official_detector,exposed_exploratory_retest,data30-9,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,41.89807960062535,41.8928827255006,-0.005196875124752864,71.2900589931481,71.27341430136123,-0.01664469178686545,43.04932735426009,43.04932735426009,0.0,56,53,-3,51,1,0,50,49,1,0,48
MMOT,official_detector,exposed_exploratory_retest,data30-9,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,54.077009451093815,54.077009451093815,0.0,74.61727406957101,74.61727406957101,0.0,64.66854724964739,64.66854724964739,0.0,7,7,0,10,0,0,10,10,0,0,10
MMOT,official_detector,exposed_exploratory_retest,data30-9,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,43.83390694228903,43.83796343664279,0.004056494353754658,73.76570337476865,73.77911985644401,0.013416481675363912,43.71269808602593,43.67153735336489,-0.04116073266104081,24,25,1,98,0,0,98,97,0,0,97
MMOT,official_detector,exposed_exploratory_retest,data31-1,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,3.406313197090549,3.408327727777426,0.0020145306868770696,2.5894740660780124,2.5923583609122702,0.0028842948342577834,5.341246290801187,5.341246290801187,0.0,20,20,0,16,0,0,16,16,0,0,16
MMOT,official_detector,exposed_exploratory_retest,data31-1,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,34.77645286067232,34.77645286067232,0.0,42.30999864503476,42.30999864503476,0.0,51.51301900070373,51.51301900070373,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data31-1,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,1.6945667462314877,1.6945667462314877,0.0,1.59842132144989,1.59842132144989,0.0,2.6970954356846475,2.6970954356846475,0.0,10,10,0,7,0,0,7,7,0,0,7
MMOT,official_detector,exposed_exploratory_retest,data33-1,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,14.729013261940398,14.417431277289912,-0.3115819846504859,8.31386018782946,7.968708054590672,-0.34515213323878857,18.14207650273224,18.14207650273224,0.0,58,58,0,62,0,0,62,61,0,0,61
MMOT,official_detector,exposed_exploratory_retest,data33-1,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,55.52145063268913,55.52145063268913,0.0,53.6150650225016,53.6150650225016,0.0,76.78122380553228,76.78122380553228,0.0,10,10,0,8,0,0,8,8,0,0,8
MMOT,official_detector,exposed_exploratory_retest,data33-1,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,7.946127026003389,7.946127026003389,0.0,7.532466721865817,7.532466721865817,0.0,10.242587601078167,10.242587601078167,0.0,16,16,0,9,0,0,9,9,0,0,9
MMOT,official_detector,exposed_exploratory_retest,data34-1,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,13.874370449180356,13.876164475025101,0.0017940258447453061,10.557416738115736,10.552774017669716,-0.004642720446019766,11.710284519358723,11.73563145554781,0.0253469361890879,2006,2006,0,503,5,0,498,488,5,0,483
MMOT,official_detector,exposed_exploratory_retest,data34-1,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,42.92283810680704,43.02940185605605,0.10656374924900547,49.05187703385708,49.29604789464096,0.24417086078387484,55.846169750852894,56.37341052413936,0.527240773286465,139,137,-2,111,6,3,102,108,6,2,100
MMOT,official_detector,exposed_exploratory_retest,data34-1,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,10.476870925167082,10.097606068289432,-0.37926485687765066,29.29509684220782,27.224143651940437,-2.0709531902673817,5.411392405063291,5.237341772151899,-0.174050632911392,99,104,5,132,11,0,121,125,9,0,116
MMOT,official_detector,exposed_exploratory_retest,data34-2,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,49.64702022160822,49.650984105235274,0.003963883627051246,78.66743014508386,78.70044096318288,0.03301081809902939,50.07718431614696,50.20067922198209,0.12349490583513045,42,43,1,39,0,0,39,37,0,0,37
MMOT,official_detector,exposed_exploratory_retest,data34-2,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,60.62725121242995,60.58622423224921,-0.041026980180738803,79.14892277950028,79.0546966610988,-0.09422611840147965,72.03323811996883,72.03323811996883,0.0,4,5,1,12,0,0,12,11,0,0,11
MMOT,official_detector,exposed_exploratory_retest,data34-2,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,51.981418026329294,51.981418026329294,0.0,90.88455966683043,90.88455966683043,0.0,48.59154929577465,48.59154929577465,0.0,0,0,0,11,0,0,11,11,0,0,11
MMOT,official_detector,exposed_exploratory_retest,data34-3,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,12.177567850319164,12.133846789243725,-0.043721061075439493,18.2291727007809,18.13311230132426,-0.0960603994566398,9.80326775591864,9.536512170723574,-0.2667555851950656,130,133,3,87,0,0,87,82,0,0,82
MMOT,official_detector,exposed_exploratory_retest,data34-3,deepocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,35.37101260424192,35.603181728697535,0.23216912445561633,47.49941692559577,48.013921031595224,0.5145041059994568,47.24487274524339,47.59080800593032,0.3459352606869288,43,42,-1,54,0,0,54,53,0,0,53
MMOT,official_detector,exposed_exploratory_retest,data34-3,ocsort,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,10.567582874853173,10.52335289207587,-0.04422998277730272,23.521962752241308,23.380549106966388,-0.14141364527491973,10.942463819272856,10.660077656194847,-0.2823861630780087,18,21,3,106,0,0,106,105,0,0,105
MMOT,official_detector,exposed_exploratory_retest,data36-10,bytetrack,same_cue_cost_only,Hungarian + same-cue soft cost minus Hungarian,cost_h,cost_h_soft_information,0.1,4.0,False,metrics and post-hoc edge labels only,38.00279300474862,38.00890766318377,0.0061146584351519095,63.16697200602949,63.18653861996131,0.01956661393182202,37.969025681238975,38.03175847872966,0.06273279749068195,453,450,-3,308,0,1,307,289,0,1,288
