AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_final_no_reciprocal,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_t,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_tg_old,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,4339,data46-11,deepocsort,7641,True
48.013305898648554,31.147668501340707,4650,823,175,38.48848509580477,41.484068092536006,133,26.632639706844653,2991,confirmation38,0,geometry_greedy,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,geometry_reid_greedy,3814,data46-11,ocsort,7641,True
44.606314948155436,31.16225222358397,4650,823,177,37.09717185195724,38.74290702749891,193,25.847402172490515,2991,confirmation38,0,no_refinement,3814,data46-11,ocsort,7641,True
49.93155565784919,31.147668501340707,4650,823,175,39.26160018993,42.8633784373636,116,26.855123674911663,2991,confirmation38,0,partial_hungarian_u080,3814,data46-11,ocsort,7641,True
49.91302323869521,31.147668501340707,4650,823,175,39.253982149765505,42.741161065037105,116,26.855123674911663,2991,confirmation38,0,partial_hungarian_u100,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,regr_final,3814,data46-11,ocsort,7641,True
47.874012308735885,31.16225222358397,4650,823,175,38.43935958960808,41.4316892186818,126,26.724250752519303,2991,confirmation38,0,regr_final_motion_always,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,regr_final_no_gap,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,regr_final_no_motion,3814,data46-11,ocsort,7641,True
49.68234421974078,31.147668501340707,4650,823,175,39.16328750645403,42.68878219118289,115,26.868210967150898,2991,confirmation38,0,regr_final_no_reciprocal,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,regr_t,3814,data46-11,ocsort,7641,True
49.47739519226319,31.16225222358397,4650,823,175,39.09125264415009,42.56656481885639,116,26.855123674911663,2991,confirmation38,0,regr_tg_old,3814,data46-11,ocsort,7641,True
49.048689228430916,31.15718025173166,4650,823,175,38.914256927786475,42.4443474465299,118,26.82894909043319,2991,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,3814,data46-11,ocsort,7641,True
76.21979207056737,41.2570345594919,1944,780,143,55.856580016394894,62.05334675390035,70,38.674275680421424,2612,confirmation38,0,geometry_greedy,3392,data46-12,bytetrack,4556,True
76.69052267942685,41.233157698046774,1944,780,143,56.02129937531697,62.98439859084046,67,38.74012291483758,2612,confirmation38,0,geometry_reid_greedy,3392,data46-12,bytetrack,4556,True
74.67145904360906,41.2570345594919,1944,780,143,55.25240283221061,58.93306492199295,127,37.42317822651449,2612,confirmation38,0,no_refinement,3392,data46-12,bytetrack,4556,True
76.08889568185597,41.2570345594919,1944,780,143,55.805511773483104,61.77654755913438,80,38.45478489903424,2612,confirmation38,0,partial_hungarian_u080,3392,data46-12,bytetrack,4556,True
76.08889568185597,41.2570345594919,1944,780,143,55.805511773483104,61.77654755913438,80,38.45478489903424,2612,confirmation38,0,partial_hungarian_u100,3392,data46-12,bytetrack,4556,True
76.73177325251919,41.233157698046774,1944,780,143,56.03712156884214,63.05988928032209,59,38.91571553994732,2612,confirmation38,0,regr_final,3392,data46-12,bytetrack,4556,True
76.73868384407318,41.2570345594919,1944,780,143,56.057274808972664,62.98439859084046,60,38.8937664618086,2612,confirmation38,0,regr_final_motion_always,3392,data46-12,bytetrack,4556,True
76.69052267942685,41.233157698046774,1944,780,143,56.02129937531697,62.98439859084046,67,38.74012291483758,2612,confirmation38,0,regr_final_no_gap,3392,data46-12,bytetrack,4556,True
76.73177325251919,41.233157698046774,1944,780,143,56.03712156884214,63.05988928032209,59,38.91571553994732,2612,confirmation38,0,regr_final_no_motion,3392,data46-12,bytetrack,4556,True
76.73177325251919,41.233157698046774,1944,780,143,56.03712156884214,63.05988928032209,59,38.91571553994732,2612,confirmation38,0,regr_final_no_reciprocal,3392,data46-12,bytetrack,4556,True
76.73177325251919,41.233157698046774,1944,780,143,56.03712156884214,63.05988928032209,59,38.91571553994732,2612,confirmation38,0,regr_t,3392,data46-12,bytetrack,4556,True
76.68591477482279,41.233157698046774,1944,780,143,56.02081343302729,62.934071464519384,60,38.8937664618086,2612,confirmation38,0,regr_tg_old,3392,data46-12,bytetrack,4556,True
76.01842750346725,41.2570345594919,1944,780,143,55.77949946775915,61.65072974333165,84,38.366988586479366,2612,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,3392,data46-12,bytetrack,4556,True
85.45719127781935,44.62984642717257,1841,656,62,61.452357824548365,67.7431563012489,2,45.149253731343286,2715,confirmation38,0,geometry_greedy,3371,data46-12,deepocsort,4556,True
85.48806787957372,44.62984642717257,1841,656,62,61.464110281761904,67.7431563012489,2,45.149253731343286,2715,confirmation38,0,geometry_reid_greedy,3371,data46-12,deepocsort,4556,True
85.7627428282026,44.62984642717257,1841,656,62,61.56139278561498,67.94499810773307,3,45.12730465320456,2715,confirmation38,0,no_refinement,3371,data46-12,deepocsort,4556,True
85.45719127781935,44.62984642717257,1841,656,62,61.452357824548365,67.7431563012489,2,45.149253731343286,2715,confirmation38,0,partial_hungarian_u080,3371,data46-12,deepocsort,4556,True
85.45719127781935,44.62984642717257,1841,656,62,61.452357824548365,67.7431563012489,2,45.149253731343286,2715,confirmation38,0,partial_hungarian_u100,3371,data46-12,deepocsort,4556,True
